Mes,Cliente,CodProducto,compro,compro_mes_ant,veces_comprado,mes_idx,freq_compra,Mes_ant,ventas_cliente_ant,productos_ant,target,Frecuencia de visita,oficina_enc,seg5_enc,seg4_enc,producto_enc,prob_compra,ranking,Oficina de ventas,Denominación Gr#Clientes 4,Denominación Gr#Clientes 5
202605,3013273,M823,0,1,1.0,5,0.2,202604.0,531243.95,6.0,0,5,0,6,4,5,0.33099983715886755,2,Antioquia,ORO,MAYORISTA ESPEC.
202605,3013273,M973,0,0,1.0,5,0.2,202604.0,531243.95,6.0,0,5,0,6,4,11,0.3073397313881941,3,Antioquia,ORO,MAYORISTA ESPEC.
202605,3013283,M500,0,1,3.0,5,0.6,202604.0,42742.88,1.0,0,5,0,1,4,2,0.6231320307008061,1,Antioquia,ORO,CAD. REGIONALES
202605,3013283,M823,0,0,1.0,5,0.2,202604.0,42742.88,1.0,0,5,0,1,4,5,0.3135684839573138,2,Antioquia,ORO,CAD. REGIONALES
202605,3013283,M827,0,0,0.0,5,0.0,202604.0,42742.88,1.0,0,5,0,1,4,6,0.06287832768793845,3,Antioquia,ORO,CAD. REGIONALES
202605,3013288,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,0,7,1,9,0.10606563741929395,1,Antioquia,BRONCE,MAYORISTAS
202605,3013288,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,0,7,1,6,0.07799472987704158,2,Antioquia,BRONCE,MAYORISTAS
202605,3013288,M866,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,0,7,1,7,0.05846470525626062,3,Antioquia,BRONCE,MAYORISTAS
202605,3013294,M823,0,1,1.0,5,0.2,202604.0,2638.87,1.0,0,5,4,7,1,5,0.34225517533011196,1,Santanderes,BRONCE,MAYORISTAS
202605,3013294,M827,0,0,0.0,5,0.0,202604.0,2638.87,1.0,0,5,4,7,1,6,0.0858597209805514,2,Santanderes,BRONCE,MAYORISTAS
202605,3013294,M898,0,0,0.0,5,0.0,202604.0,2638.87,1.0,0,5,4,7,1,9,0.08508969099199865,3,Santanderes,BRONCE,MAYORISTAS
202605,3013296,M1111,0,0,1.0,5,0.2,202604.0,61071.19,1.0,0,5,0,6,2,0,0.3018429679043838,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013296,M1114,0,1,1.0,5,0.2,202604.0,61071.19,1.0,0,5,0,6,2,1,0.26051485192649493,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013296,M823,0,0,0.0,5,0.0,202604.0,61071.19,1.0,0,5,0,6,2,5,0.0787357760184879,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013298,M973,0,1,2.0,5,0.4,202604.0,738000.0,3.0,0,5,0,10,2,11,0.39771295185075217,1,Antioquia,CLASSIC,PET SHOPS
202605,3013298,M866,0,1,1.0,5,0.2,202604.0,738000.0,3.0,0,5,0,10,2,7,0.3288897154161087,2,Antioquia,CLASSIC,PET SHOPS
202605,3013298,M872,0,0,1.0,5,0.2,202604.0,738000.0,3.0,0,5,0,10,2,8,0.26313501068556777,3,Antioquia,CLASSIC,PET SHOPS
202605,3013299,M872,0,1,2.0,5,0.4,202604.0,2894195.3,7.0,0,5,0,10,2,8,0.4724939262110335,1,Antioquia,CLASSIC,PET SHOPS
202605,3013299,M973,0,1,1.0,5,0.2,202604.0,2894195.3,7.0,0,5,0,10,2,11,0.42119708115505755,2,Antioquia,CLASSIC,PET SHOPS
202605,3013299,M500,0,0,1.0,5,0.2,202604.0,2894195.3,7.0,0,5,0,10,2,2,0.250812258516628,3,Antioquia,CLASSIC,PET SHOPS
202605,3013300,M509,0,0,2.0,5,0.4,202604.0,15833.28,1.0,0,5,0,7,7,3,0.3313559107821487,1,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013300,M823,0,1,1.0,5,0.2,202604.0,15833.28,1.0,0,5,0,7,7,5,0.27191884833376884,2,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013300,M827,0,0,1.0,5,0.2,202604.0,15833.28,1.0,0,5,0,7,7,6,0.2713471844888437,3,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013301,M899,0,0,0.0,5,0.0,202604.0,1633842.71,6.0,0,5,0,6,2,10,0.1242436364001008,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013301,M823,0,0,0.0,5,0.0,202604.0,1633842.71,6.0,0,5,0,6,2,5,0.09209825358562178,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013301,M827,0,0,0.0,5,0.0,202604.0,1633842.71,6.0,0,5,0,6,2,6,0.09209825358562178,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013303,M1114,0,1,3.0,5,0.6,202604.0,698775.0,6.0,0,5,0,6,2,1,0.7073788760061278,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013303,M511,0,1,2.0,5,0.4,202604.0,698775.0,6.0,0,5,0,6,2,4,0.4602973759252007,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013303,M823,0,0,0.0,5,0.0,202604.0,698775.0,6.0,0,5,0,6,2,5,0.09056284332109418,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013304,M827,0,1,2.0,5,0.4,202604.0,106443.79000000001,3.0,0,5,0,0,2,6,0.3937215182936488,1,Antioquia,CLASSIC,AGROPUNTOS
202605,3013304,M898,0,0,0.0,5,0.0,202604.0,106443.79000000001,3.0,0,5,0,0,2,9,0.11657280230199328,2,Antioquia,CLASSIC,AGROPUNTOS
202605,3013304,M1114,0,0,0.0,5,0.0,202604.0,106443.79000000001,3.0,0,5,0,0,2,1,0.1127968803619985,3,Antioquia,CLASSIC,AGROPUNTOS
202605,3013305,M827,0,0,0.0,5,0.0,202604.0,33028.58,3.0,0,5,0,11,7,6,0.11832809459726627,1,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013305,M511,0,0,0.0,5,0.0,202604.0,33028.58,3.0,0,5,0,11,7,4,0.05716797843978067,2,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013305,M898,0,0,0.0,5,0.0,202604.0,33028.58,3.0,0,5,0,11,7,9,0.023987022230560092,3,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013306,M511,0,1,3.0,5,0.6,202604.0,1821278.49,5.0,0,5,0,6,2,4,0.8025398420626861,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013306,M899,0,0,2.0,5,0.4,202604.0,1821278.49,5.0,0,5,0,6,2,10,0.4433216480392614,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013306,M1114,0,0,0.0,5,0.0,202604.0,1821278.49,5.0,0,5,0,6,2,1,0.10888574823675408,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013308,M823,0,1,2.0,5,0.4,202604.0,14490.47,2.0,0,5,0,11,3,5,0.45825796502905763,1,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013308,M509,0,1,1.0,5,0.2,202604.0,14490.47,2.0,0,5,0,11,3,3,0.3576285530484538,2,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013308,M827,0,0,0.0,5,0.0,202604.0,14490.47,2.0,0,5,0,11,3,6,0.1378036952515904,3,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013310,M500,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,7,1,2,0.1978974151108436,1,Antioquia,BRONCE,MAYORISTAS
202605,3013310,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,7,1,9,0.10606563741929395,2,Antioquia,BRONCE,MAYORISTAS
202605,3013310,M866,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,7,1,7,0.05846470525626062,3,Antioquia,BRONCE,MAYORISTAS
202605,3013312,M973,0,1,3.0,5,0.6,202604.0,1469176.72,3.0,0,5,0,6,2,11,0.7318777271963819,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013312,M1111,0,0,2.0,5,0.4,202604.0,1469176.72,3.0,0,5,0,6,2,0,0.552208583354943,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013312,M866,0,0,2.0,5,0.4,202604.0,1469176.72,3.0,0,5,0,6,2,7,0.46356926491630385,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013313,M973,0,1,4.0,5,0.8,202604.0,455696.61,2.0,0,5,0,6,4,11,0.7163731999737897,1,Antioquia,ORO,MAYORISTA ESPEC.
202605,3013313,M866,0,0,2.0,5,0.4,202604.0,455696.61,2.0,0,5,0,6,4,7,0.4200403307326415,2,Antioquia,ORO,MAYORISTA ESPEC.
202605,3013313,M823,0,0,0.0,5,0.0,202604.0,455696.61,2.0,0,5,0,6,4,5,0.09159958172298212,3,Antioquia,ORO,MAYORISTA ESPEC.
202605,3013314,M866,0,1,3.0,5,0.6,202604.0,1045844.28,4.0,0,5,0,0,4,7,0.7561504381496847,1,Antioquia,ORO,AGROPUNTOS
202605,3013314,M500,0,1,1.0,5,0.2,202604.0,1045844.28,4.0,0,5,0,0,4,2,0.24742319253590714,2,Antioquia,ORO,AGROPUNTOS
202605,3013314,M973,0,0,0.0,5,0.0,202604.0,1045844.28,4.0,0,5,0,0,4,11,0.09369612523965895,3,Antioquia,ORO,AGROPUNTOS
202605,3013315,M898,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,10,2,9,0.429695119037337,1,Antioquia,CLASSIC,PET SHOPS
202605,3013315,M973,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,0,10,2,11,0.3472837133461361,2,Antioquia,CLASSIC,PET SHOPS
202605,3013315,M1111,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,10,2,0,0.3119784975811719,3,Antioquia,CLASSIC,PET SHOPS
202605,3013316,M509,0,1,2.0,5,0.4,202604.0,31976.18,2.0,0,5,0,11,7,3,0.4124902753024285,1,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013316,M827,0,1,2.0,5,0.4,202604.0,31976.18,2.0,0,5,0,11,7,6,0.4105790099651783,2,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013316,M823,0,0,1.0,5,0.2,202604.0,31976.18,2.0,0,5,0,11,7,5,0.3291813997830459,3,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013317,M511,0,0,0.0,5,0.0,202604.0,19833.309999999998,2.0,0,5,0,11,7,4,0.05716797843978067,1,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013317,M898,0,0,0.0,5,0.0,202604.0,19833.309999999998,2.0,0,5,0,11,7,9,0.023987022230560092,2,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013317,M866,0,0,0.0,5,0.0,202604.0,19833.309999999998,2.0,0,5,0,11,7,7,0.01858731902013506,3,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013320,M511,0,0,1.0,5,0.2,202604.0,488569.52,2.0,0,5,0,6,2,4,0.3259968528815309,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013320,M866,0,0,1.0,5,0.2,202604.0,488569.52,2.0,0,5,0,6,2,7,0.31736434007297654,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013320,M827,0,0,1.0,5,0.2,202604.0,488569.52,2.0,0,5,0,6,2,6,0.3059004709974765,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013326,M823,0,0,0.0,5,0.0,202604.0,-5466.66,0.0,0,5,0,10,2,5,0.07326382564284321,1,Antioquia,CLASSIC,PET SHOPS
202605,3013326,M827,0,0,0.0,5,0.0,202604.0,-5466.66,0.0,0,5,0,10,2,6,0.07286907969057133,2,Antioquia,CLASSIC,PET SHOPS
202605,3013326,M509,0,0,0.0,5,0.0,202604.0,-5466.66,0.0,0,5,0,10,2,3,0.0647689346280832,3,Antioquia,CLASSIC,PET SHOPS
202605,3013327,M500,0,1,2.0,5,0.4,202604.0,44523.81,3.0,0,5,0,11,3,2,0.37509891424709557,1,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013327,M827,0,0,1.0,5,0.2,202604.0,44523.81,3.0,0,5,0,11,3,6,0.36748713206307015,2,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013327,M509,0,1,1.0,5,0.2,202604.0,44523.81,3.0,0,5,0,11,3,3,0.3576285530484538,3,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013329,M827,0,0,0.0,5,0.0,202604.0,63333.12,1.0,0,5,0,7,1,6,0.06607968027145243,1,Antioquia,BRONCE,MAYORISTAS
202605,3013329,M509,0,0,0.0,5,0.0,202604.0,63333.12,1.0,0,5,0,7,1,3,0.04588919702621465,2,Antioquia,BRONCE,MAYORISTAS
202605,3013329,M511,0,0,0.0,5,0.0,202604.0,63333.12,1.0,0,5,0,7,1,4,0.04531536974401705,3,Antioquia,BRONCE,MAYORISTAS
202605,3013330,M898,0,0,1.0,5,0.2,202604.0,-508926.55,0.0,0,5,0,7,7,9,0.2477168336161882,1,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013330,M823,0,0,0.0,5,0.0,202604.0,-508926.55,0.0,0,5,0,7,7,5,0.09208092801069885,2,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013330,M827,0,0,0.0,5,0.0,202604.0,-508926.55,0.0,0,5,0,7,7,6,0.09208092801069885,3,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013331,M823,0,0,2.0,5,0.4,202604.0,11333.32,1.0,0,5,0,11,3,5,0.4484718016281743,1,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013331,M500,0,0,1.0,5,0.2,202604.0,11333.32,1.0,0,5,0,11,3,2,0.318350184203906,2,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013331,M511,0,0,0.0,5,0.0,202604.0,11333.32,1.0,0,5,0,11,3,4,0.06895444408905,3,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013333,M511,0,0,0.0,5,0.0,202604.0,27038.1,2.0,0,5,0,11,8,4,0.08694337068195142,1,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013333,M1111,0,0,0.0,5,0.0,202604.0,27038.1,2.0,0,5,0,11,8,0,0.03146049203494579,2,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013333,M1114,0,0,0.0,5,0.0,202604.0,27038.1,2.0,0,5,0,11,8,1,0.03146049203494579,3,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013334,M500,0,1,3.0,5,0.6,202604.0,98114.28,3.0,0,5,0,11,9,2,0.6388445698674868,1,Antioquia,SUPERETE,SUP. INDEPENDIENTE
202605,3013334,M823,0,1,1.0,5,0.2,202604.0,98114.28,3.0,0,5,0,11,9,5,0.39938864417626274,2,Antioquia,SUPERETE,SUP. INDEPENDIENTE
202605,3013334,M827,0,1,1.0,5,0.2,202604.0,98114.28,3.0,0,5,0,11,9,6,0.3971155417755309,3,Antioquia,SUPERETE,SUP. INDEPENDIENTE
202605,3013335,M823,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,3,0,7,5,5,0.4158499262259609,1,Antioquia,PLATA,MAYORISTAS
202605,3013335,M827,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,3,0,7,5,6,0.3269550712585591,2,Antioquia,PLATA,MAYORISTAS
202605,3013335,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,3,0,7,5,9,0.076960680007694,3,Antioquia,PLATA,MAYORISTAS
202605,3013336,M827,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,10,2,6,0.3030061433190237,1,Antioquia,CLASSIC,PET SHOPS
202605,3013336,M898,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,10,2,9,0.12882587457112554,2,Antioquia,CLASSIC,PET SHOPS
202605,3013336,M866,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,10,2,7,0.0707125973232393,3,Antioquia,CLASSIC,PET SHOPS
202605,3013337,M511,0,1,4.0,5,0.8,202604.0,162957.16999999998,3.0,0,5,0,1,4,4,0.7153149327968313,1,Antioquia,ORO,CAD. REGIONALES
202605,3013337,M827,0,0,1.0,5,0.2,202604.0,162957.16999999998,3.0,0,5,0,1,4,6,0.31951290278503963,2,Antioquia,ORO,CAD. REGIONALES
202605,3013337,M1114,0,0,1.0,5,0.2,202604.0,162957.16999999998,3.0,0,5,0,1,4,1,0.2838033315095738,3,Antioquia,ORO,CAD. REGIONALES
202605,3013338,M827,0,1,3.0,5,0.6,202604.0,991028.55,4.0,0,5,0,0,2,6,0.72284873221166,1,Antioquia,CLASSIC,AGROPUNTOS
202605,3013338,M823,0,0,1.0,5,0.2,202604.0,991028.55,4.0,0,5,0,0,2,5,0.3123449426031908,2,Antioquia,CLASSIC,AGROPUNTOS
202605,3013338,M500,0,0,1.0,5,0.2,202604.0,991028.55,4.0,0,5,0,0,2,2,0.2303464367670003,3,Antioquia,CLASSIC,AGROPUNTOS
202605,3013339,M509,0,1,2.0,5,0.4,202604.0,34971.42,2.0,0,5,0,1,4,3,0.3669413674691835,1,Antioquia,ORO,CAD. REGIONALES
202605,3013339,M500,0,0,2.0,5,0.4,202604.0,34971.42,2.0,0,5,0,1,4,2,0.3464721663758609,2,Antioquia,ORO,CAD. REGIONALES
202605,3013339,M511,0,0,0.0,5,0.0,202604.0,34971.42,2.0,0,5,0,1,4,4,0.06218456572351362,3,Antioquia,ORO,CAD. REGIONALES
202605,3013340,M500,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,2,0,1,4,2,0.25863296324437623,1,Antioquia,ORO,CAD. REGIONALES
202605,3013340,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,2,0,1,4,6,0.07707649490722113,2,Antioquia,ORO,CAD. REGIONALES
202605,3013340,M511,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,2,0,1,4,4,0.07623882331035396,3,Antioquia,ORO,CAD. REGIONALES
202605,3013341,M500,0,1,1.0,5,0.2,202604.0,32057.16,1.0,0,5,0,1,4,2,0.2627041354310832,1,Antioquia,ORO,CAD. REGIONALES
202605,3013341,M827,0,0,0.0,5,0.0,202604.0,32057.16,1.0,0,5,0,1,4,6,0.06287832768793845,2,Antioquia,ORO,CAD. REGIONALES
202605,3013341,M511,0,0,0.0,5,0.0,202604.0,32057.16,1.0,0,5,0,1,4,4,0.06218456572351362,3,Antioquia,ORO,CAD. REGIONALES
202605,3013343,M823,0,0,0.0,5,0.0,202604.0,105238.09,1.0,0,5,0,11,9,5,0.15779880640295846,1,Antioquia,SUPERETE,SUP. INDEPENDIENTE
202605,3013343,M827,0,0,0.0,5,0.0,202604.0,105238.09,1.0,0,5,0,11,9,6,0.15702576092438392,2,Antioquia,SUPERETE,SUP. INDEPENDIENTE
202605,3013343,M500,0,0,0.0,5,0.0,202604.0,105238.09,1.0,0,5,0,11,9,2,0.15465252492341863,3,Antioquia,SUPERETE,SUP. INDEPENDIENTE
202605,3013344,M1111,0,0,0.0,5,0.0,202604.0,527775.67,3.0,0,5,0,6,2,0,0.12419831897043086,1,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013344,M1114,0,0,0.0,5,0.0,202604.0,527775.67,3.0,0,5,0,6,2,1,0.09575038824177137,2,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013344,M511,0,0,0.0,5,0.0,202604.0,527775.67,3.0,0,5,0,6,2,4,0.09010766551982374,3,Antioquia,CLASSIC,MAYORISTA ESPEC.
202605,3013346,M509,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,1,4,3,0.289342413893357,1,Antioquia,ORO,CAD. REGIONALES
202605,3013346,M823,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,1,4,5,0.07707649490722113,2,Antioquia,ORO,CAD. REGIONALES
202605,3013346,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,1,4,6,0.07707649490722113,3,Antioquia,ORO,CAD. REGIONALES
202605,3013347,M500,0,0,2.0,5,0.4,202604.0,0.0,0.0,0,5,0,1,4,2,0.35738722745104634,1,Antioquia,ORO,CAD. REGIONALES
202605,3013347,M509,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,1,4,3,0.289342413893357,2,Antioquia,ORO,CAD. REGIONALES
202605,3013347,M823,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,1,4,5,0.07707649490722113,3,Antioquia,ORO,CAD. REGIONALES
202605,3013349,M509,0,1,3.0,5,0.6,202604.0,47842.869999999995,3.0,0,5,0,11,8,3,0.6541826215452383,1,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013349,M823,0,0,0.0,5,0.0,202604.0,47842.869999999995,3.0,0,5,0,11,8,5,0.1749163333226424,2,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013349,M511,0,0,0.0,5,0.0,202604.0,47842.869999999995,3.0,0,5,0,11,8,4,0.08694337068195142,3,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013350,M1111,0,0,3.0,5,0.6,202604.0,171809.52,1.0,0,5,0,0,2,0,0.7016693242711477,1,Antioquia,CLASSIC,AGROPUNTOS
202605,3013350,M1114,0,0,0.0,5,0.0,202604.0,171809.52,1.0,0,5,0,0,2,1,0.11605123050066078,2,Antioquia,CLASSIC,AGROPUNTOS
202605,3013350,M511,0,0,0.0,5,0.0,202604.0,171809.52,1.0,0,5,0,0,2,4,0.07115387854388362,3,Antioquia,CLASSIC,AGROPUNTOS
202605,3013351,M827,0,0,3.0,5,0.6,202604.0,214126.13999999998,2.0,0,5,0,7,1,6,0.6632293430823885,1,Antioquia,BRONCE,MAYORISTAS
202605,3013351,M866,0,0,0.0,5,0.0,202604.0,214126.13999999998,2.0,0,5,0,7,1,7,0.04750341994806428,2,Antioquia,BRONCE,MAYORISTAS
202605,3013351,M509,0,0,0.0,5,0.0,202604.0,214126.13999999998,2.0,0,5,0,7,1,3,0.04690161989503551,3,Antioquia,BRONCE,MAYORISTAS
202605,3013352,M511,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,11,7,4,0.3019262841452149,1,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013352,M1111,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,11,7,0,0.19611390802259318,2,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013352,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,11,7,6,0.1420577756909366,3,Antioquia,SEGMENTO 1,SUP. INDEPENDIENTE
202605,3013353,M500,0,0,2.0,5,0.4,202604.0,57961.88,3.0,0,3,0,11,3,2,0.3805958980619068,1,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013353,M511,0,0,0.0,5,0.0,202604.0,57961.88,3.0,0,3,0,11,3,4,0.06895444408905,2,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013353,M898,0,0,0.0,5,0.0,202604.0,57961.88,3.0,0,3,0,11,3,9,0.028811171366912556,3,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013354,M827,0,0,2.0,5,0.4,202604.0,5666.66,1.0,0,5,0,11,8,6,0.48609161867188855,1,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013354,M509,0,0,2.0,5,0.4,202604.0,5666.66,1.0,0,5,0,11,8,3,0.47706892654709054,2,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013354,M823,0,1,2.0,5,0.4,202604.0,5666.66,1.0,0,5,0,11,8,5,0.4556628785248611,3,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013355,M827,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,11,8,6,0.4308036185735363,1,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013355,M509,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,11,8,3,0.1477211695358693,2,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013355,M511,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,11,8,4,0.10722074020353636,3,Antioquia,SI GOLD,SUP. INDEPENDIENTE
202605,3013359,M827,0,1,3.0,5,0.6,202604.0,71318.98,3.0,0,5,0,11,3,6,0.6845708117969045,1,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013359,M509,0,1,3.0,5,0.6,202604.0,71318.98,3.0,0,5,0,11,3,3,0.6604246773000899,2,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013359,M500,0,0,1.0,5,0.2,202604.0,71318.98,3.0,0,5,0,11,3,2,0.318350184203906,3,Antioquia,MINIMERCADO,SUP. INDEPENDIENTE
202605,3013360,M898,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,10,2,9,0.429695119037337,1,Antioquia,CLASSIC,PET SHOPS
202605,3013360,M509,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,10,2,3,0.27612485031811557,2,Antioquia,CLASSIC,PET SHOPS
202605,3013360,M823,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,10,2,5,0.08357902230688329,3,Antioquia,CLASSIC,PET SHOPS
202605,3013361,M511,0,1,3.0,5,0.6,202604.0,642019.1599999999,5.0,0,5,0,0,4,4,0.7551938689017369,1,Antioquia,ORO,AGROPUNTOS
202605,3013361,M898,0,1,2.0,5,0.4,202604.0,642019.1599999999,5.0,0,5,0,0,4,9,0.5668689354187241,2,Antioquia,ORO,AGROPUNTOS
202605,3013361,M827,0,0,2.0,5,0.4,202604.0,642019.1599999999,5.0,0,5,0,0,4,6,0.4370773607525812,3,Antioquia,ORO,AGROPUNTOS
202605,3013362,M899,0,1,3.0,5,0.6,202604.0,15751093.19,5.0,0,2,0,7,1,10,0.8514054191916038,1,Antioquia,BRONCE,MAYORISTAS
202605,3013362,M511,0,0,0.0,5,0.0,202604.0,15751093.19,5.0,0,2,0,7,1,4,0.07508331663064012,2,Antioquia,BRONCE,MAYORISTAS
202605,3013362,M973,0,0,0.0,5,0.0,202604.0,15751093.19,5.0,0,2,0,7,1,11,0.0708097862090043,3,Antioquia,BRONCE,MAYORISTAS
202605,3013363,M823,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,1,4,5,0.32443133626632215,1,Antioquia,ORO,CAD. REGIONALES
202605,3013363,M509,0,0,1.0,5,0.2,202604.0,0.0,0.0,0,5,0,1,4,3,0.289342413893357,2,Antioquia,ORO,CAD. REGIONALES
202605,3013363,M827,0,0,0.0,5,0.0,202604.0,0.0,0.0,0,5,0,1,4,6,0.07707649490722113,3,Antioquia,ORO,CAD. REGIONALES
202605,3013366,M500,0,1,3.0,5,0.6,202604.0,1866064.5,2.0,0,2,0,7,7,2,0.6421947441398222,1,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013366,M898,0,0,0.0,5,0.0,202604.0,1866064.5,2.0,0,2,0,7,7,9,0.07555462329018908,2,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013366,M511,0,0,0.0,5,0.0,202604.0,1866064.5,2.0,0,2,0,7,7,4,0.055794440982464014,3,Antioquia,SEGMENTO 1,MAYORISTAS
202605,3013367,M1114,0,1,3.0,5,0.6,202604.0,1020545.03,4.0,0,5,0,0,2,1,0.7326018377758656,1,Antioquia,CLASSIC,AGROPUNTOS
202605,3013367,M500,0,0,1.0,5,0.2,202604.0,1020545.03,4.0,0,5,0,0,2,2,0.2303464367670003,2,Antioquia,CLASSIC,AGROPUNTOS
202605,3013367,M866,0,0,0.0,5,0.0,202604.0,1020545.03,4.0,0,5,0,0,2,7,0.08637793136261697,3,Antioquia,CLASSIC,AGROPUNTOS
